Date,BTC-USD,ETH-USD,XRP-USD,ADA-USD,DOGE-USD
2019-06-14,8693.8330078125,264.08746337890625,0.40592101216316223,0.09061899781227112,0.0031240000389516354
2019-06-15,8838.375,269.0193176269531,0.4104189872741699,0.09168300032615662,0.003157000057399273
2019-06-16,8994.48828125,269.22320556640625,0.42751601338386536,0.0923210009932518,0.003186000045388937
2019-06-17,9320.3525390625,274.3511047363281,0.44808000326156616,0.09355700016021729,0.0031900000758469105
2019-06-18,9081.7626953125,265.0518493652344,0.42876100540161133,0.08914799988269806,0.0031250000465661287
2019-06-19,9273.521484375,269.4317932128906,0.4368169903755188,0.08997900038957596,0.0031300000846385956
2019-06-20,9527.16015625,271.69500732421875,0.42982301115989685,0.08738499879837036,0.0031610000878572464
2019-06-21,10144.556640625,294.9102783203125,0.44318801164627075,0.08956199884414673,0.003223000094294548
2019-06-22,10701.69140625,309.38031005859375,0.47476398944854736,0.09436699748039246,0.0032790000550448895
2019-06-23,10855.37109375,307.8277893066406,0.4682910144329071,0.09664399921894073,0.00330400001257658
2019-06-24,11011.1025390625,310.4246826171875,0.47008800506591797,0.09771899878978729,0.0033680000342428684
2019-06-25,11790.9169921875,318.1263122558594,0.4682289958000183,0.09635700285434723,0.0033919999841600657
2019-06-26,13016.2314453125,336.753173828125,0.4674510061740875,0.09681999683380127,0.003378999885171652
2019-06-27,11182.806640625,294.26763916015625,0.40875399112701416,0.08644899725914001,0.0033289999701082706
2019-06-28,12407.33203125,311.2261047363281,0.42731499671936035,0.08929499983787537,0.003490000031888485
2019-06-29,11959.37109375,320.05889892578125,0.4293780028820038,0.09042199701070786,0.0034050000831484795
2019-06-30,10817.1552734375,290.69598388671875,0.3964110016822815,0.08209799975156784,0.0032579998951405287
2019-07-01,10583.134765625,293.64111328125,0.4068619906902313,0.08382199704647064,0.003237999975681305
2019-07-02,10801.677734375,291.596435546875,0.40020400285720825,0.08107700198888779,0.003203999949619174
2019-07-03,11961.26953125,303.0999755859375,0.4085319936275482,0.08299800008535385,0.0033130000811070204
2019-07-04,11215.4375,284.5232238769531,0.38871899247169495,0.07777400314807892,0.0032289999071508646
2019-07-05,10978.4599609375,287.9975280761719,0.37896400690078735,0.07653199881315231,0.0038670001085847616
2019-07-06,11208.55078125,287.547119140625,0.3890550136566162,0.07733500003814697,0.0035470000002533197
2019-07-07,11450.8466796875,305.7005615234375,0.3970470130443573,0.07996399700641632,0.0036329999566078186
2019-07-08,12285.9580078125,313.25140380859375,0.40153300762176514,0.08047600090503693,0.00355900009162724
2019-07-09,12573.8125,308.8810119628906,0.3941679894924164,0.0779929980635643,0.0035490000154823065
2019-07-10,12156.5126953125,290.0023193359375,0.36377501487731934,0.07193999737501144,0.00342399999499321
2019-07-11,11358.662109375,268.70404052734375,0.33033499121665955,0.06519900262355804,0.0032430000137537718
2019-07-12,11815.986328125,276.2767028808594,0.34411799907684326,0.06975399702787399,0.0033400000538676977
2019-07-13,11392.37890625,269.45880126953125,0.3321790099143982,0.06677000224590302,0.003249000059440732
2019-07-14,10256.05859375,227.57806396484375,0.3064259886741638,0.059429001063108444,0.0030139998998492956
2019-07-15,10895.08984375,229.7760009765625,0.315310001373291,0.059537000954151154,0.003092000028118491
2019-07-16,9477.6416015625,199.1886749267578,0.2967259883880615,0.05205199867486954,0.0028250000905245543
2019-07-17,9693.802734375,211.48497009277344,0.3106130063533783,0.0552389994263649,0.0030300000216811895
2019-07-18,10666.482421875,226.566162109375,0.32317599654197693,0.058772001415491104,0.0031210000161081553
2019-07-19,10530.732421875,221.3334197998047,0.32060500979423523,0.059787001460790634,0.0030590000096708536
2019-07-20,10767.1396484375,229.1192169189453,0.33320900797843933,0.0629580020904541,0.003117999993264675
2019-07-21,10599.10546875,225.63076782226562,0.3313089907169342,0.0612029992043972,0.0030759999062865973
2019-07-22,10343.1064453125,217.5600128173828,0.3221060037612915,0.05946600064635277,0.002997000003233552
2019-07-23,9900.767578125,212.728515625,0.30992600321769714,0.05581200122833252,0.0028800000436604023
2019-07-24,9811.92578125,217.04637145996094,0.3159469962120056,0.059046000242233276,0.0029150000773370266
2019-07-25,9911.841796875,219.6179962158203,0.31481000781059265,0.058664001524448395,0.002920999890193343
2019-07-26,9870.3037109375,219.62960815429688,0.323529988527298,0.06288400292396545,0.002920999890193343
2019-07-27,9477.677734375,207.40830993652344,0.3105280101299286,0.05987099930644035,0.0028230000752955675
2019-07-28,9552.8603515625,211.18655395507812,0.31228798627853394,0.059473998844623566,0.0028589998837560415
2019-07-29,9519.1455078125,211.26805114746094,0.3106580078601837,0.06039299815893173,0.002839999971911311
2019-07-30,9607.423828125,210.52259826660156,0.3184700012207031,0.05994400009512901,0.0028170000296086073
2019-07-31,10085.6279296875,218.65414428710938,0.3209089934825897,0.060152001678943634,0.0028989999555051327
2019-08-01,10399.6689453125,217.80844116210938,0.317905992269516,0.05887199938297272,0.002956999931484461
2019-08-02,10518.1748046875,217.87156677246094,0.31239399313926697,0.05741199851036072,0.0029090000316500664
2019-08-03,10821.7265625,222.49034118652344,0.3167569935321808,0.0577629990875721,0.0029120000544935465
2019-08-04,10970.1845703125,222.6697235107422,0.31984201073646545,0.05627100169658661,0.0029380000196397305
2019-08-05,11805.6533203125,234.21502685546875,0.32356399297714233,0.05668000131845474,0.0030869999900460243
2019-08-06,11478.1689453125,226.02064514160156,0.3113259971141815,0.05336900055408478,0.002950000111013651
2019-08-07,11941.96875,226.39100646972656,0.31196901202201843,0.051906000822782516,0.0030060000717639923
2019-08-08,11966.4072265625,220.94186401367188,0.3076609969139099,0.05197000131011009,0.0029279999434947968
2019-08-09,11862.9365234375,210.48890686035156,0.297342985868454,0.047641001641750336,0.0029039999935775995
2019-08-10,11354.0244140625,206.73353576660156,0.29872098565101624,0.05198099836707115,0.002841999987140298
2019-08-11,11523.5791015625,216.09286499023438,0.3019149899482727,0.05498100072145462,0.0028979999478906393
2019-08-12,11382.6162109375,211.28807067871094,0.3003219962120056,0.05293799936771393,0.0028800000436604023
2019-08-13,10895.830078125,208.70904541015625,0.29663899540901184,0.05256099998950958,0.0028250000905245543
2019-08-14,10051.7041015625,186.6077423095703,0.2633430063724518,0.04699999839067459,0.002722000004723668
2019-08-15,10311.5458984375,188.50205993652344,0.26488199830055237,0.04751899838447571,0.0026400000788271427
2019-08-16,10374.3388671875,185.44007873535156,0.26197099685668945,0.04684099927544594,0.0026809999253600836
2019-08-17,10231.744140625,185.68768310546875,0.26572099328041077,0.04739300161600113,0.0026459998916834593
