Date,BTC-USD,ETH-USD,XRP-USD,SOL-USD,LUNA1-USD,ADA-USD,AVAX-USD,DOT-USD,DOGE-USD,MATIC-USD
2021-11-27,54815.078125,4096.912109375,0.9471579790115356,193.10215759277344,43.894065856933594,1.5461180210113525,113.27664947509766,35.18669891357422,0.2053470015525818,1.6140400171279907
2021-11-28,57248.45703125,4294.45361328125,0.9687510132789612,200.67665100097656,50.09679412841797,1.5928549766540527,110.58901977539062,35.76512145996094,0.20747199654579163,1.6518399715423584
2021-11-29,57806.56640625,4445.10498046875,0.9919610023498535,204.31936645507812,51.70349884033203,1.6025079488754272,120.25830078125,37.162654876708984,0.21517500281333923,1.8178249597549438
2021-11-30,57005.42578125,4631.47900390625,0.9987540245056152,208.67098999023438,59.718265533447266,1.5549030303955078,120.34369659423828,37.96049499511719,0.21471500396728516,1.785351037979126
2021-12-01,57229.828125,4586.990234375,0.9909300208091736,229.7992401123047,64.2315444946289,1.547713041305542,119.75084686279297,36.77326583862305,0.20948700606822968,2.008297920227051
2021-12-02,56477.81640625,4511.30224609375,0.9723119735717773,233.9930419921875,66.18440246582031,1.715366005897522,107.86654663085938,35.75789260864258,0.2097260057926178,2.1272881031036377
2021-12-03,53598.24609375,4220.7060546875,0.9222440123558044,211.22439575195312,63.33518981933594,1.5565550327301025,108.13784790039062,33.639530181884766,0.19999299943447113,2.2680299282073975
2021-12-04,49200.703125,4119.58740234375,0.8470289707183838,201.1248321533203,75.55643463134766,1.420706033706665,92.88023376464844,29.368837356567383,0.17885300517082214,1.9803060293197632
2021-12-05,49368.84765625,4198.32275390625,0.8055949807167053,196.1682586669922,68.10562133789062,1.3781050443649292,85.79002380371094,28.310138702392578,0.17125500738620758,2.0456020832061768
2021-12-06,50582.625,4358.7373046875,0.8282880187034607,194.19921875,67.28588104248047,1.425392985343933,93.31929779052734,28.249523162841797,0.17839999496936798,2.2797110080718994
2021-12-07,50700.0859375,4315.0615234375,0.8185880184173584,190.59690856933594,68.98436737060547,1.3819409608840942,89.95217895507812,30.543865203857422,0.17680500447750092,2.366476058959961
2021-12-08,50504.796875,4439.35791015625,0.863306999206543,194.6217041015625,75.03765869140625,1.3970739841461182,93.22105407714844,29.870498657226562,0.1791509985923767,2.4187300205230713
2021-12-09,47672.12109375,4119.81591796875,0.8612719774246216,181.17808532714844,66.47657012939453,1.2904399633407593,85.4617691040039,26.951921463012695,0.1694840043783188,2.090277910232544
2021-12-10,47243.3046875,3908.49609375,0.8010969758033752,167.954833984375,60.93069839477539,1.2116889953613281,80.73967742919922,26.453914642333984,0.16442200541496277,2.0976738929748535
2021-12-11,49362.5078125,4084.452392578125,0.8393129706382751,171.94949340820312,59.98435974121094,1.354248046875,86.39281463623047,27.774728775024414,0.16901899874210358,2.1325159072875977
2021-12-12,50098.3359375,4134.453125,0.841323971748352,173.43167114257812,61.91944885253906,1.3472820520401,88.10911560058594,29.608980178833008,0.16989099979400635,2.086988925933838
2021-12-13,46737.48046875,3784.226806640625,0.7828940153121948,155.2130584716797,52.74578857421875,1.2253479957580566,79.14962768554688,25.971105575561523,0.15756499767303467,1.8202769756317139
2021-12-14,46612.6328125,3745.4404296875,0.7962489724159241,153.34144592285156,57.27733612060547,1.2228349447250366,87.31190490722656,26.168418884277344,0.18015700578689575,1.8027689456939697
2021-12-15,48896.72265625,4018.388671875,0.8274310231208801,178.34078979492188,61.52701950073242,1.3118469715118408,101.18144989013672,27.14575958251953,0.18108199536800385,2.1220600605010986
2021-12-16,47665.42578125,3962.4697265625,0.8062300086021423,176.9546661376953,64.32296752929688,1.2405339479446411,98.40188598632812,26.04307746887207,0.17345400154590607,2.0726890563964844
2021-12-17,46202.14453125,3879.486572265625,0.7992910146713257,175.5032958984375,65.7126693725586,1.2198920249938965,111.0087661743164,24.663026809692383,0.1690099984407425,2.128067970275879
2021-12-18,46848.77734375,3960.860107421875,0.8273789882659912,182.8351287841797,73.99593353271484,1.2425340414047241,116.0168685913086,25.49075698852539,0.17239999771118164,2.231473922729492
2021-12-19,46707.015625,3922.592529296875,0.8350329995155334,180.09805297851562,78.22594451904297,1.2446609735488892,107.67378234863281,24.791400909423828,0.1695760041475296,2.222235918045044
2021-12-20,46880.27734375,3933.844482421875,0.8798279762268066,173.67178344726562,82.06681060791016,1.2382400035858154,113.40851593017578,24.050674438476562,0.16732199490070343,2.127742052078247
2021-12-21,48936.61328125,4020.260009765625,0.9476460218429565,180.09254455566406,87.45062255859375,1.2808589935302734,123.33294677734375,25.194194793701172,0.1711750030517578,2.3759849071502686
2021-12-22,48628.51171875,3982.099609375,0.9546989798545837,178.5971221923828,85.47557830810547,1.3280409574508667,116.47735595703125,27.216073989868164,0.17321400344371796,2.501101016998291
2021-12-23,50784.5390625,4108.015625,0.9932850003242493,190.03631591796875,93.85430145263672,1.4746910333633423,121.20996856689453,29.111093521118164,0.18448999524116516,2.6791629791259766
2021-12-24,50822.1953125,4047.98291015625,0.9120470285415649,190.273193359375,95.97220611572266,1.3923670053482056,114.97645568847656,28.139497756958008,0.1866219937801361,2.467272996902466
2021-12-25,50429.859375,4093.281005859375,0.9248189926147461,193.1209259033203,98.18426513671875,1.4534950256347656,115.03192901611328,28.837757110595703,0.19065700471401215,2.6368279457092285
2021-12-26,50809.515625,4067.328125,0.921180009841919,198.000732421875,99.72032165527344,1.4560450315475464,115.21482849121094,31.332836151123047,0.19001999497413635,2.8767569065093994
2021-12-27,50640.41796875,4037.547607421875,0.9261839985847473,195.42950439453125,90.80049896240234,1.5129129886627197,113.59861755371094,30.908672332763672,0.18770499527454376,2.725954055786133
2021-12-28,47588.85546875,3800.89306640625,0.8529599905014038,177.42562866210938,85.36834716796875,1.4022639989852905,107.21561431884766,27.907102584838867,0.17411699891090393,2.4982059001922607
2021-12-29,46444.7109375,3628.53173828125,0.8167139887809753,170.65756225585938,84.05933380126953,1.330814003944397,102.99812316894531,26.744373321533203,0.16776500642299652,2.470005989074707
2021-12-30,47178.125,3713.85205078125,0.8396490216255188,172.75119018554688,84.71186828613281,1.360414981842041,101.92827606201172,27.56778907775879,0.17131300270557404,2.557750940322876
2021-12-31,46306.4453125,3682.6328125,0.8311629891395569,170.299072265625,85.47254180908203,1.310209035873413,109.2704849243164,26.719675064086914,0.17049600183963776,2.527107000350952
2022-01-01,47686.8125,3769.697021484375,0.8494719862937927,178.5179443359375,91.36058807373047,1.3769750595092773,114.15801239013672,28.583581924438477,0.17303499579429626,2.5747909545898438
2022-01-02,47345.21875,3829.56494140625,0.8591179847717285,176.38284301757812,89.37167358398438,1.3775839805603027,113.18633270263672,29.73116683959961,0.17440299689769745,2.549190044403076
2022-01-03,46458.1171875,3761.38037109375,0.8328850269317627,170.29774475097656,88.74869537353516,1.3216370344161987,108.14521026611328,30.105100631713867,0.170087993144989,2.432651996612549
2022-01-04,45897.57421875,3794.056640625,0.8246729969978333,167.93890380859375,84.58108520507812,1.3116580247879028,103.23924255371094,28.77773094177246,0.16880300641059875,2.367248058319092
2022-01-05,43569.00390625,3550.386962890625,0.7743579745292664,155.0997314453125,78.59379577636719,1.236001968383789,97.85257720947266,,0.15941999852657318,2.1954751014709473
2022-01-06,43160.9296875,3418.408203125,0.7813460230827332,150.4313507080078,78.44001770019531,1.2797820568084717,95.19853973388672,,0.16021299362182617,2.2507801055908203
2022-01-07,41557.90234375,3193.21044921875,0.7630739808082581,136.40281677246094,68.67045593261719,1.2115470170974731,86.76771545410156,,0.155022993683815,2.053826093673706
2022-01-08,41733.94140625,3091.97265625,0.7476879954338074,142.51345825195312,66.93211364746094,1.1875120401382446,84.05683898925781,,0.15195399522781372,1.995859980583191
2022-01-09,41911.6015625,3157.75146484375,0.7545049786567688,140.83900451660156,74.47528076171875,1.17385995388031,89.20655822753906,,0.15106500685214996,2.115518093109131
2022-01-10,41821.26171875,3083.097900390625,0.7393350005149841,135.95494079589844,69.45121765136719,1.128051996231079,84.5326156616211,,0.1433590054512024,2.0718019008636475
2022-01-11,42735.85546875,3238.111572265625,0.7705540060997009,140.18385314941406,73.67230224609375,1.1851099729537964,89.50181579589844,,0.1533990055322647,2.356945037841797
2022-01-12,43949.1015625,3372.25830078125,0.7995479702949524,151.70310974121094,82.06974029541016,1.3045350313186646,95.8235092163086,27.319494247436523,0.16165199875831604,2.3925909996032715
2022-01-13,42591.5703125,3248.28857421875,0.7683280110359192,146.01004028320312,77.99846649169922,1.2331609725952148,89.40788269042969,25.828889846801758,0.17204299569129944,2.263317108154297
2022-01-14,43099.69921875,3310.00146484375,0.7742969989776611,146.15902709960938,81.62682342529297,1.2909259796142578,90.34053039550781,27.71286392211914,0.18354900181293488,2.3377270698547363
2022-01-15,43177.3984375,3330.53076171875,0.7814229726791382,147.80117797851562,87.57449340820312,1.2962629795074463,93.3158187866211,27.736833572387695,0.18510299921035767,2.3536930084228516
2022-01-16,43113.87890625,3350.921875,0.778954029083252,147.8565216064453,86.95586395263672,1.407251000404358,92.23979949951172,27.665128707885742,0.17717599868774414,2.329822063446045
